State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Punjab,Mohali,Lalru,Other,Vegetables,0.56,1000,1200,1200,2019-12-25
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,0.80,1200,1400,1300,2019-12-25
Punjab,Muktsar,Malout,Tomato,Vegetables,2.50,1000,1500,1200,2019-12-25
Punjab,Muktsar,Muktsar,Tomato,Vegetables,2.50,1200,1800,1500,2019-12-25
Punjab,Pathankot,Pathankot,Tomato,Vegetables,17.40,1000,1600,1300,2019-12-25
Punjab,Patiala,Ghanaur,Other,Vegetables,0.03,2000,2000,2000,2019-12-25
Punjab,Patiala,Nabha,Other,Vegetables,3.90,900,1600,1100,2019-12-25
Punjab,Patiala,Patiala,Tomato,Vegetables,25.00,1200,2200,1800,2019-12-25
Punjab,Patiala,Patran,Other,Vegetables,1.30,1000,1000,1000,2019-12-25
Punjab,Patiala,Rajpura,Local,Vegetables,3.74,1300,2000,1650,2019-12-25
Punjab,Sangrur,Bhawanigarh,Other,Vegetables,0.90,1000,1200,1100,2019-12-25
Punjab,Sangrur,Khanauri,Other,Vegetables,0.20,1200,1500,1300,2019-12-25
Punjab,Sangrur,Malerkotla,Other,Vegetables,5.50,1500,1800,1700,2019-12-25
Punjab,Sangrur,Sangrur,Tomato,Vegetables,2.00,1100,1100,1100,2019-12-25
Punjab,Sangrur,Sunam,Tomato,Vegetables,0.80,1000,2000,1500,2019-12-25
Punjab,Tarntaran,Patti,Other,Vegetables,0.41,1400,1600,1500,2019-12-25
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.80,1800,2500,2200,2019-12-25
-,-,-,-,Punjab Sub Total,212.73,-,-,-,
-,-,-,-,Total:-,212.73,-,-,-,
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Vegetables,80.40,500,1400,1000,2019-12-26
Punjab,Amritsar,Rayya,Hybrid,Vegetables,0.30,2400,2400,2400,2019-12-26
Punjab,Barnala,Barnala,Other,Vegetables,3.86,900,1400,1150,2019-12-26
Punjab,Bhatinda,Bathinda,Other,Vegetables,20.00,1000,1500,1000,2019-12-26
Punjab,Bhatinda,Bhagta Bhai Ka,Other,Vegetables,0.10,1500,1500,1500,2019-12-26
Punjab,Bhatinda,Goniana,Other,Vegetables,0.15,1300,1400,1400,2019-12-26
Punjab,Bhatinda,Maur,Other,Vegetables,0.40,1000,1200,1100,2019-12-26
Punjab,Bhatinda,Raman,Other,Vegetables,0.30,1200,1350,1300,2019-12-26
Punjab,Faridkot,Faridkot,Tomato,Vegetables,1.65,1000,1350,1100,2019-12-26
Punjab,Faridkot,Kotkapura,Tomato,Vegetables,1.50,800,1200,1000,2019-12-26
Punjab,Fatehgarh,Bassi Pathana,Tomato,Vegetables,1.00,2000,2500,2200,2019-12-26
Punjab,Fatehgarh,Khamano,Tomato,Vegetables,0.20,1500,1500,1500,2019-12-26
Punjab,Fatehgarh,Sirhind,Other,Vegetables,2.50,1000,1500,1200,2019-12-26
Punjab,Fazilka,Abohar,Tomato,Vegetables,11.25,921,1285,1093,2019-12-26
Punjab,Fazilka,Jalalabad,Other,Vegetables,0.31,1000,1200,1100,2019-12-26
Punjab,Ferozpur,Firozepur City,Other,Vegetables,3.30,1000,1300,1150,2019-12-26
Punjab,Ferozpur,Makhu,Other,Vegetables,0.20,1300,1500,1400,2019-12-26
Punjab,Ferozpur,Zira,Tomato,Vegetables,0.30,1200,1600,1400,2019-12-26
Punjab,Gurdaspur,Dinanagar,Tomato,Vegetables,0.90,1300,1500,1400,2019-12-26
Punjab,Hoshiarpur,Dasuya,Other,Vegetables,1.00,800,1200,1200,2019-12-26
Punjab,Hoshiarpur,Garh Shankar,Deshi,Vegetables,0.78,1200,1600,1400,2019-12-26
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Other,Vegetables,0.10,1500,1800,1700,2019-12-26
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,10.00,1200,1500,1400,2019-12-26
Punjab,Hoshiarpur,Mukerian,Tomato,Vegetables,1.80,2100,2500,2400,2019-12-26
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Vegetables,0.32,1200,1450,1300,2019-12-26
Punjab,Jalandhar,Adampur,Other,Vegetables,0.80,1500,2000,2000,2019-12-26
Punjab,Jalandhar,Bilga,Other,Vegetables,0.10,1600,1800,1700,2019-12-26
Punjab,Jalandhar,Goraya,Other,Vegetables,0.20,1100,1100,1100,2019-12-26
Punjab,Jalandhar,Jalandhar City(Jalandhar),Other,Vegetables,22.00,400,800,600,2019-12-26
Punjab,Jalandhar,Nakodar,Other,Vegetables,0.20,2000,2000,2000,2019-12-26
Punjab,Jalandhar,Noor Mehal,Other,Vegetables,0.18,1550,1550,1550,2019-12-26
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.05,1900,2100,2000,2019-12-26
Punjab,kapurthala,Phagwara,Other,Vegetables,11.20,1000,1251,1035,2019-12-26
Punjab,Ludhiana,Jagraon,Other,Vegetables,3.00,1000,1300,1200,2019-12-26
Punjab,Ludhiana,Sahnewal,Tomato,Vegetables,0.10,1400,1500,1500,2019-12-26
Punjab,Ludhiana,Samrala,Other,Vegetables,1.00,1100,1300,1200,2019-12-26
Punjab,Moga,Baghapurana,Tomato,Vegetables,0.40,1200,1500,1400,2019-12-26
Punjab,Moga,Dharamkot,Other,Vegetables,0.25,2000,2000,2000,2019-12-26
Punjab,Moga,Moga,Other,Vegetables,3.70,1200,1600,1400,2019-12-26
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.50,1500,1700,1700,2019-12-26
Punjab,Mohali,Dera Bassi,Other,Vegetables,0.10,1500,1700,1600,2019-12-26
Punjab,Mohali,Kharar,Tomato,Vegetables,0.80,1500,2000,1800,2019-12-26
Punjab,Mohali,Kurali,Other,Vegetables,0.70,1700,1900,1800,2019-12-26
Punjab,Mohali,Lalru,Other,Vegetables,0.53,900,1500,1000,2019-12-26
Punjab,Muktsar,Bariwala,Other,Vegetables,0.04,2000,2000,2000,2019-12-26
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,1.30,1200,1600,1400,2019-12-26
Punjab,Muktsar,Malout,Tomato,Vegetables,2.20,1200,1500,1350,2019-12-26
Punjab,Nawanshahr,Balachaur,Other,Vegetables,1.20,2000,2200,2100,2019-12-26
Punjab,Nawanshahr,Banga,Other,Vegetables,3.30,1234,1700,1476,2019-12-26
Punjab,Pathankot,Pathankot,Tomato,Vegetables,19.74,1000,1200,1100,2019-12-26
Punjab,Patiala,Nabha,Other,Vegetables,5.10,900,1500,1100,2019-12-26
Punjab,Patiala,Patiala,Tomato,Vegetables,27.00,1200,2200,1800,2019-12-26
Punjab,Patiala,Patran,Other,Vegetables,2.20,1000,1000,1000,2019-12-26
Punjab,Patiala,Rajpura,Local,Vegetables,3.20,1000,2000,1500,2019-12-26
Punjab,Sangrur,Bhawanigarh,Other,Vegetables,0.80,1000,1100,1050,2019-12-26
Punjab,Sangrur,Lehra Gaga,Other,Vegetables,0.50,2500,3000,3000,2019-12-26
Punjab,Sangrur,Malerkotla,Other,Vegetables,4.70,1300,1750,1600,2019-12-26
Punjab,Sangrur,Sangrur,Tomato,Vegetables,3.20,1000,1100,1100,2019-12-26
Punjab,Tarntaran,Patti,Other,Vegetables,0.31,1400,1600,1500,2019-12-26
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.60,2000,3500,2800,2019-12-26
-,-,-,-,Punjab Sub Total,263.82,-,-,-,
-,-,-,-,Total:-,263.82,-,-,-,
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Vegetables,63.30,500,1000,700,2019-12-27
Punjab,Amritsar,Rayya,Hybrid,Vegetables,0.30,2500,2500,2500,2019-12-27
Punjab,Barnala,Barnala,Other,Vegetables,2.79,1000,1200,1100,2019-12-27
Punjab,Bhatinda,Bathinda,Other,Vegetables,20.00,800,1000,800,2019-12-27
Punjab,Bhatinda,Bhagta Bhai Ka,Other,Vegetables,0.20,1550,1550,1550,2019-12-27
Punjab,Bhatinda,Goniana,Other,Vegetables,0.20,1200,1400,1400,2019-12-27
Punjab,Bhatinda,Maur,Other,Vegetables,0.80,900,1200,1000,2019-12-27
Punjab,Bhatinda,Raman,Other,Vegetables,0.10,1000,1250,1200,2019-12-27
Punjab,Faridkot,Faridkot,Tomato,Vegetables,7.80,700,1000,800,2019-12-27
Punjab,Faridkot,Jaitu,Deshi,Vegetables,0.11,1500,1500,1500,2019-12-27
Punjab,Faridkot,Kotkapura,Tomato,Vegetables,2.50,1000,1600,1200,2019-12-27
Punjab,Fatehgarh,Bassi Pathana,Tomato,Vegetables,0.70,1500,2200,2000,2019-12-27
Punjab,Fatehgarh,Khamano,Tomato,Vegetables,0.10,1400,1400,1400,2019-12-27
Punjab,Fatehgarh,Sirhind,Other,Vegetables,2.10,1100,1500,1200,2019-12-27
Punjab,Fazilka,Abohar,Tomato,Vegetables,8.10,944,1310,1055,2019-12-27
Punjab,Fazilka,Jalalabad,Other,Vegetables,0.71,1000,1200,1100,2019-12-27
Punjab,Ferozpur,Firozepur City,Other,Vegetables,7.20,1000,1300,1150,2019-12-27
Punjab,Ferozpur,Guru Har Sahai,Tomato,Vegetables,1.10,1400,1500,1500,2019-12-27
Punjab,Ferozpur,Zira,Tomato,Vegetables,0.50,1200,1500,1300,2019-12-27
Punjab,Gurdaspur,Batala,Other,Vegetables,2.50,1900,2200,2000,2019-12-27
Punjab,Gurdaspur,Dinanagar,Tomato,Vegetables,0.90,1000,1200,1050,2019-12-27
Punjab,Hoshiarpur,Dasuya,Other,Vegetables,0.80,1200,1500,1500,2019-12-27
Punjab,Hoshiarpur,Garh Shankar,Deshi,Vegetables,1.10,1300,1600,1400,2019-12-27
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Tomato,Vegetables,1.60,1200,1800,1500,2019-12-27
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Other,Vegetables,0.10,1500,1800,1600,2019-12-27
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,8.00,1200,1500,1400,2019-12-27
Punjab,Hoshiarpur,Mukerian,Tomato,Vegetables,1.80,2000,3000,2400,2019-12-27
Punjab,Hoshiarpur,Tanda Urmur,Other,Vegetables,0.90,1200,1400,1300,2019-12-27
Punjab,Jalandhar,Adampur,Other,Vegetables,1.00,1300,1500,1500,2019-12-27
Punjab,Jalandhar,Goraya,Other,Vegetables,0.20,1000,1000,1000,2019-12-27
Punjab,Jalandhar,Jalandhar City(Jalandhar),Other,Vegetables,49.30,400,800,600,2019-12-27
Punjab,Jalandhar,Lohian Khas,Other,Vegetables,0.10,1400,1800,1600,2019-12-27
Punjab,Jalandhar,Nakodar,Other,Vegetables,0.10,1900,1900,1900,2019-12-27
Punjab,kapurthala,Phagwara,Other,Vegetables,8.60,1100,1500,1193,2019-12-27
Punjab,Ludhiana,Jagraon,Other,Vegetables,2.00,1200,1500,1400,2019-12-27
Punjab,Ludhiana,Sahnewal,Tomato,Vegetables,0.10,1500,1600,1600,2019-12-27
Punjab,Ludhiana,Samrala,Other,Vegetables,1.30,1000,1200,1100,2019-12-27
Punjab,Mansa,Mansa,Tomato,Vegetables,0.60,1000,1400,1200,2019-12-27
Punjab,Moga,Baghapurana,Tomato,Vegetables,0.40,1200,1500,1400,2019-12-27
Punjab,Moga,Dharamkot,Other,Vegetables,0.18,2000,2000,2000,2019-12-27
Punjab,Moga,Moga,Other,Vegetables,6.40,1000,1400,1200,2019-12-27
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.40,1200,1600,1600,2019-12-27
Punjab,Mohali,Dera Bassi,Other,Vegetables,0.10,1600,1800,1700,2019-12-27
Punjab,Mohali,Kharar,Tomato,Vegetables,0.90,1600,2000,1800,2019-12-27
Punjab,Mohali,Kurali,Other,Vegetables,1.00,1800,2000,1900,2019-12-27
Punjab,Mohali,Lalru,Other,Vegetables,1.30,1000,1400,1100,2019-12-27
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,0.63,1200,1400,1300,2019-12-27
Punjab,Muktsar,Malout,Tomato,Vegetables,1.50,1000,1500,1200,2019-12-27
Punjab,Pathankot,Pathankot,Tomato,Vegetables,17.00,800,1200,1000,2019-12-27
Punjab,Patiala,Nabha,Other,Vegetables,4.40,1000,1800,1400,2019-12-27
Punjab,Patiala,Patiala,Tomato,Vegetables,23.00,1200,2200,1800,2019-12-27
Punjab,Patiala,Patran,Other,Vegetables,1.20,1000,1000,1000,2019-12-27
Punjab,Patiala,Rajpura,Local,Vegetables,3.10,1300,2000,1650,2019-12-27
Punjab,Patiala,Samana,Hybrid,Vegetables,1.19,1200,2000,1600,2019-12-27
Punjab,Sangrur,Dhuri,Other,Vegetables,0.30,1200,1300,1250,2019-12-27
Punjab,Sangrur,Lehra Gaga,Other,Vegetables,0.50,2500,3000,3000,2019-12-27
Punjab,Sangrur,Malerkotla,Other,Vegetables,4.80,1400,1700,1600,2019-12-27
Punjab,Sangrur,Sangrur,Tomato,Vegetables,2.70,1200,1200,1200,2019-12-27
Punjab,Tarntaran,Patti,Other,Vegetables,0.20,1200,1600,1400,2019-12-27
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.80,2000,3500,2750,2019-12-27
-,-,-,-,Punjab Sub Total,271.61,-,-,-,
-,-,-,-,Total:-,271.61,-,-,-,
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Vegetables,47.50,500,1100,800,2019-12-28
Punjab,Amritsar,Rayya,Hybrid,Vegetables,0.30,2400,2400,2400,2019-12-28
Punjab,Barnala,Barnala,Other,Vegetables,3.31,700,1000,850,2019-12-28
Punjab,Bhatinda,Bathinda,Other,Vegetables,19.00,900,1200,1000,2019-12-28
Punjab,Bhatinda,Maur,Other,Vegetables,0.40,1000,1200,1100,2019-12-28
Punjab,Faridkot,Faridkot,Tomato,Vegetables,9.00,600,1000,700,2019-12-28
Punjab,Fazilka,Abohar,Tomato,Vegetables,4.18,709,1314,1026,2019-12-28
Punjab,Fazilka,Jalalabad,Other,Vegetables,1.30,1100,1300,1200,2019-12-28
Punjab,Ferozpur,Ferozepur Cantt.,Tomato,Vegetables,0.05,1200,1400,1300,2019-12-28
Punjab,Ferozpur,Firozepur City,Other,Vegetables,6.50,1000,1300,1150,2019-12-28
Punjab,Ferozpur,Zira,Tomato,Vegetables,0.30,1300,1800,1500,2019-12-28
Punjab,Gurdaspur,Dera Baba Nanak,Tomato,Vegetables,0.10,1600,1800,1700,2019-12-28
Punjab,Gurdaspur,F.G.Churian,Tomato,Vegetables,0.12,2480,2500,2490,2019-12-28
Punjab,Hoshiarpur,Dasuya,Other,Vegetables,1.00,1500,2000,2000,2019-12-28
Punjab,Hoshiarpur,Garh Shankar,Deshi,Vegetables,2.70,1000,1500,1200,2019-12-28
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Tomato,Vegetables,1.60,1200,1788,1500,2019-12-28
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Vegetables,0.32,1200,1550,1400,2019-12-28
Punjab,Jalandhar,Bilga,Other,Vegetables,0.10,1500,1700,1600,2019-12-28
Punjab,Jalandhar,Jalandhar City(Jalandhar),Other,Vegetables,39.60,400,800,500,2019-12-28
Punjab,Ludhiana,Jagraon,Other,Vegetables,2.00,1600,2100,1800,2019-12-28
Punjab,Ludhiana,Sahnewal,Tomato,Vegetables,0.40,1500,1520,1520,2019-12-28
Punjab,Moga,Baghapurana,Tomato,Vegetables,0.30,1200,1500,1400,2019-12-28
Punjab,Moga,Dharamkot,Other,Vegetables,0.20,1100,1600,1100,2019-12-28
Punjab,Moga,Moga,Other,Vegetables,6.00,1000,1500,1200,2019-12-28
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.30,1500,1800,1800,2019-12-28
Punjab,Mohali,Kharar,Tomato,Vegetables,1.00,1600,2000,1800,2019-12-28
Punjab,Mohali,Kurali,Other,Vegetables,1.40,1800,2150,2000,2019-12-28
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,0.99,1100,1300,1200,2019-12-28
Punjab,Muktsar,Malout,Tomato,Vegetables,1.70,1000,1500,1200,2019-12-28
Punjab,Muktsar,Muktsar,Tomato,Vegetables,2.00,800,1200,1000,2019-12-28
Punjab,Nawanshahr,Banga,Other,Vegetables,2.20,1220,1700,1500,2019-12-28
Punjab,Pathankot,Pathankot,Tomato,Vegetables,12.00,800,1500,1250,2019-12-28
Punjab,Patiala,Dudhansadhan,Other,Vegetables,0.20,1500,2000,1800,2019-12-28
Punjab,Patiala,Nabha,Other,Vegetables,4.30,900,1400,1100,2019-12-28
Punjab,Patiala,Patiala,Tomato,Vegetables,21.00,1200,2200,1800,2019-12-28
Punjab,Patiala,Rajpura,Local,Vegetables,4.30,1100,2000,1550,2019-12-28
Punjab,Sangrur,Dhuri,Other,Vegetables,0.20,1100,1200,1150,2019-12-28
Punjab,Sangrur,Sangrur,Tomato,Vegetables,3.20,1000,1200,1200,2019-12-28
Punjab,Sangrur,Sunam,Tomato,Vegetables,1.00,1000,1300,1200,2019-12-28
Punjab,Tarntaran,Patti,Other,Vegetables,0.35,2200,2400,2300,2019-12-28
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.50,2000,3000,2500,2019-12-28
-,-,-,-,Punjab Sub Total,202.92,-,-,-,
-,-,-,-,Total:-,202.92,-,-,-,
Punjab,Barnala,Barnala,Other,Vegetables,3.38,1000,1300,1150,2019-12-29
Punjab,Bhatinda,Maur,Other,Vegetables,0.60,1000,1200,1100,2019-12-29
Punjab,Fatehgarh,Bassi Pathana,Tomato,Vegetables,1.00,2000,2500,2200,2019-12-29
Punjab,Ferozpur,Ferozepur Cantt.,Tomato,Vegetables,0.05,1100,1300,1200,2019-12-29
Punjab,Ferozpur,Guru Har Sahai,Tomato,Vegetables,1.10,1200,1500,1500,2019-12-29
Punjab,Ferozpur,Makhu,Other,Vegetables,0.20,1300,1500,1400,2019-12-29
Punjab,Jalandhar,Bilga,Other,Vegetables,0.09,1500,1700,1600,2019-12-29
Punjab,Jalandhar,Lohian Khas,Other,Vegetables,0.10,1400,1600,1500,2019-12-29
Punjab,Ludhiana,Samrala,Other,Vegetables,1.00,1100,1300,1200,2019-12-29
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.40,1500,2000,2000,2019-12-29
Punjab,Mohali,Dera Bassi,Other,Vegetables,0.10,1600,2000,1800,2019-12-29
Punjab,Mohali,Kharar,Tomato,Vegetables,0.80,1600,2000,1800,2019-12-29
Punjab,Mohali,Lalru,Other,Vegetables,1.25,1100,1400,1200,2019-12-29
Punjab,Muktsar,Muktsar,Tomato,Vegetables,0.50,1000,1400,1200,2019-12-29
Punjab,Nawanshahr,Banga,Other,Vegetables,3.70,1197,1700,1605,2019-12-29
Punjab,Patiala,Dudhansadhan,Other,Vegetables,0.30,800,1000,900,2019-12-29
Punjab,Patiala,Rajpura,Local,Vegetables,2.83,1400,1700,1550,2019-12-29
Punjab,Sangrur,Dhuri,Other,Vegetables,0.20,1200,1300,1250,2019-12-29
Punjab,Sangrur,Lehra Gaga,Other,Vegetables,0.30,2500,3000,3000,2019-12-29
Punjab,Sangrur,Sangrur,Tomato,Vegetables,2.00,1100,1100,1100,2019-12-29
Punjab,Sangrur,Sunam,Tomato,Vegetables,0.90,1000,1400,1200,2019-12-29
Punjab,Tarntaran,Patti,Other,Vegetables,0.30,1800,2400,2100,2019-12-29
-,-,-,-,Punjab Sub Total,21.10,-,-,-,
-,-,-,-,Total:-,21.10,-,-,-,
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Vegetables,33.20,400,1000,800,2019-12-30
Punjab,Amritsar,Rayya,Hybrid,Vegetables,0.28,2400,2400,2400,2019-12-30
Punjab,Barnala,Barnala,Other,Vegetables,5.10,1000,1500,1250,2019-12-30
Punjab,Bhatinda,Bathinda,Other,Vegetables,20.00,1000,1200,1000,2019-12-30
Punjab,Bhatinda,Goniana,Other,Vegetables,0.15,1000,1100,1100,2019-12-30
Punjab,Bhatinda,Maur,Other,Vegetables,0.70,1400,1800,1500,2019-12-30
Punjab,Faridkot,Faridkot,Tomato,Vegetables,18.00,600,1000,800,2019-12-30
Punjab,Faridkot,Jaitu,Deshi,Vegetables,0.18,2500,2500,2500,2019-12-30
Punjab,Faridkot,Kotkapura,Tomato,Vegetables,2.00,1000,1400,1200,2019-12-30
Punjab,Fatehgarh,Bassi Pathana,Tomato,Vegetables,1.20,2000,2500,2200,2019-12-30
Punjab,Fatehgarh,Khamano,Tomato,Vegetables,0.20,1500,1500,1500,2019-12-30
Punjab,Fatehgarh,Sirhind,Other,Vegetables,3.30,1000,1600,1200,2019-12-30
Punjab,Fazilka,Abohar,Tomato,Vegetables,3.46,955,1333,995,2019-12-30
Punjab,Fazilka,Jalalabad,Other,Vegetables,0.36,1500,1700,1600,2019-12-30
Punjab,Ferozpur,Makhu,Other,Vegetables,0.20,1300,1500,1400,2019-12-30
Punjab,Ferozpur,Zira,Tomato,Vegetables,0.40,1300,1800,1500,2019-12-30
Punjab,Gurdaspur,F.G.Churian,Tomato,Vegetables,0.42,480,500,490,2019-12-30
Punjab,Gurdaspur,Gurdaspur,Other,Vegetables,2.10,1500,2000,1800,2019-12-30
Punjab,Gurdaspur,Kalanaur,Other,Vegetables,0.01,2500,2500,2500,2019-12-30
Punjab,Hoshiarpur,Dasuya,Other,Vegetables,1.20,1000,1500,1500,2019-12-30
Punjab,Hoshiarpur,Garh Shankar,Deshi,Vegetables,2.03,1000,1500,1200,2019-12-30
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Tomato,Vegetables,0.25,1200,1800,1500,2019-12-30
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,8.00,1200,1500,1400,2019-12-30
Punjab,Hoshiarpur,Mukerian,Tomato,Vegetables,1.60,2000,3000,2400,2019-12-30
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Vegetables,0.28,1100,1450,1200,2019-12-30
Punjab,Jalandhar,Adampur,Other,Vegetables,0.60,1300,1500,1500,2019-12-30
Punjab,Jalandhar,Bilga,Other,Vegetables,0.10,2000,2200,2100,2019-12-30
Punjab,Jalandhar,Jalandhar City(Jalandhar),Other,Vegetables,77.10,400,900,600,2019-12-30
Punjab,kapurthala,Phagwara,Other,Vegetables,11.10,1200,1292,1250,2019-12-30
Punjab,Ludhiana,Jagraon,Other,Vegetables,2.50,1500,1800,1700,2019-12-30
Punjab,Ludhiana,Sahnewal,Tomato,Vegetables,0.80,2000,2000,2000,2019-12-30
Punjab,Ludhiana,Samrala,Other,Vegetables,1.00,1000,1200,1100,2019-12-30
Punjab,Moga,Baghapurana,Tomato,Vegetables,0.40,1200,1500,1400,2019-12-30
Punjab,Moga,Moga,Other,Vegetables,4.30,1500,2000,1800,2019-12-30
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.40,1200,1600,1600,2019-12-30
Punjab,Mohali,Kharar,Tomato,Vegetables,0.20,1600,2000,1800,2019-12-30
Punjab,Mohali,Kurali,Other,Vegetables,1.20,1800,2000,1900,2019-12-30
Punjab,Mohali,Lalru,Other,Vegetables,1.28,1200,2000,1500,2019-12-30
Punjab,Muktsar,Bariwala,Other,Vegetables,0.01,2000,2000,2000,2019-12-30
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,0.70,1100,1300,1200,2019-12-30
Punjab,Muktsar,Malout,Tomato,Vegetables,1.10,1000,1500,1200,2019-12-30
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Other,Vegetables,1.20,1500,2000,1800,2019-12-30
Punjab,Pathankot,Pathankot,Tomato,Vegetables,30.91,1300,2500,1800,2019-12-30
Punjab,Patiala,Ghanaur,Other,Vegetables,0.03,2000,2000,2000,2019-12-30
Punjab,Patiala,Nabha,Other,Vegetables,4.90,1000,1600,1200,2019-12-30
Punjab,Patiala,Patiala,Tomato,Vegetables,22.00,1200,2200,1800,2019-12-30
Punjab,Patiala,Patran,Other,Vegetables,2.00,1000,1000,1000,2019-12-30
Punjab,Patiala,Rajpura,Local,Vegetables,3.70,1500,2000,1750,2019-12-30
Punjab,Sangrur,Dhuri,Other,Vegetables,0.20,1200,1400,1300,2019-12-30
Punjab,Sangrur,Khanauri,Other,Vegetables,0.20,1800,2000,1900,2019-12-30
Punjab,Sangrur,Malerkotla,Other,Vegetables,4.00,1400,1750,1600,2019-12-30
Punjab,Sangrur,Sangrur,Tomato,Vegetables,2.20,1000,1200,1200,2019-12-30
Punjab,Sangrur,Sunam,Tomato,Vegetables,1.00,1000,1300,1200,2019-12-30
Punjab,Tarntaran,Patti,Other,Vegetables,0.32,1600,1800,1700,2019-12-30
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.60,1800,3000,2700,2019-12-30
-,-,-,-,Punjab Sub Total,280.67,-,-,-,
-,-,-,-,Total:-,280.67,-,-,-,
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Vegetables,138.70,500,1000,800,2019-12-31
Punjab,Amritsar,Gehri(Jandiala mandi),Tomato,Vegetables,0.50,1800,1800,1800,2019-12-31
Punjab,Amritsar,Rayya,Hybrid,Vegetables,0.30,2400,2400,2400,2019-12-31
Punjab,Bhatinda,Maur,Other,Vegetables,0.70,1300,1500,1400,2019-12-31
Punjab,Faridkot,Faridkot,Tomato,Vegetables,20.00,800,800,800,2019-12-31
Punjab,Faridkot,Jaitu,Deshi,Vegetables,0.19,1600,1600,1600,2019-12-31
Punjab,Faridkot,Kotkapura,Tomato,Vegetables,2.00,1500,2000,1800,2019-12-31
Punjab,Fatehgarh,Bassi Pathana,Tomato,Vegetables,1.80,2000,2500,2500,2019-12-31
Punjab,Fatehgarh,Khamano,Tomato,Vegetables,0.20,2000,2000,2000,2019-12-31
Punjab,Fatehgarh,Sirhind,Other,Vegetables,3.20,1400,1600,1500,2019-12-31
Punjab,Fazilka,Abohar,Tomato,Vegetables,2.46,900,1350,1000,2019-12-31
Punjab,Fazilka,Jalalabad,Other,Vegetables,1.35,1000,1200,1100,2019-12-31
Punjab,Ferozpur,Firozepur City,Other,Vegetables,2.50,1000,1400,1200,2019-12-31
Punjab,Ferozpur,Makhu,Other,Vegetables,0.40,1300,1500,1400,2019-12-31
Punjab,Ferozpur,Zira,Tomato,Vegetables,0.20,1300,1800,1500,2019-12-31
Punjab,Gurdaspur,Batala,Other,Vegetables,1.50,1100,1300,1200,2019-12-31
Punjab,Gurdaspur,Dinanagar,Tomato,Vegetables,1.40,800,1200,1000,2019-12-31
Punjab,Gurdaspur,F.G.Churian,Tomato,Vegetables,0.18,1950,2000,1980,2019-12-31
Punjab,Gurdaspur,Gurdaspur,Other,Vegetables,2.10,1800,2000,1900,2019-12-31
Punjab,Hoshiarpur,Dasuya,Other,Vegetables,1.50,1200,1500,1500,2019-12-31
Punjab,Hoshiarpur,Garh Shankar,Deshi,Vegetables,1.11,1000,1500,1200,2019-12-31
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Tomato,Vegetables,1.50,1200,1500,1400,2019-12-31
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Other,Vegetables,0.10,1500,1800,1600,2019-12-31
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,6.00,1200,1500,1400,2019-12-31
Punjab,Hoshiarpur,Mukerian,Tomato,Vegetables,2.00,2000,3000,2400,2019-12-31
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Vegetables,0.30,1200,1450,1300,2019-12-31
Punjab,Jalandhar,Adampur,Other,Vegetables,0.90,1300,1500,1500,2019-12-31
