State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,12.00,5500,7000,6200,2019-12-04
Punjab,Mohali,Lalru,Other,Vegetables,0.83,4000,4000,4000,2019-12-04
Punjab,Muktsar,Giddarbaha,Local,Vegetables,0.50,6000,7000,6500,2019-12-04
Punjab,Pathankot,Pathankot,Onion,Vegetables,17.00,3600,8200,6500,2019-12-04
-,-,-,-,Punjab Sub Total,30.93,-,-,-,
-,-,-,-,Total:-,30.93,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,4000,4500,4300,2019-12-05
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-05
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,9.00,5500,6500,5800,2019-12-05
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.07,7900,9000,8000,2019-12-05
Punjab,Mohali,Banur (Kheragaju),1st Sort,Vegetables,0.30,2500,3000,3000,2019-12-05
Punjab,Muktsar,Muktsar,Nasik,Vegetables,4.20,3000,3500,3250,2019-12-05
Punjab,Pathankot,Pathankot,Onion,Vegetables,12.10,8000,8200,8100,2019-12-05
Punjab,Tarntaran,Patti,Other,Vegetables,0.80,4000,4500,4200,2019-12-05
-,-,-,-,Punjab Sub Total,27.07,-,-,-,
-,-,-,-,Total:-,27.07,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,4000,4300,4100,2019-12-06
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-06
Punjab,Pathankot,Pathankot,Onion,Vegetables,27.00,7000,7800,7400,2019-12-06
-,-,-,-,Punjab Sub Total,27.60,-,-,-,
-,-,-,-,Total:-,27.60,-,-,-,
Punjab,Mohali,Lalru,Other,Vegetables,0.86,5000,5100,5100,2019-12-07
Punjab,Pathankot,Pathankot,Onion,Vegetables,9.70,6000,7500,6700,2019-12-07
-,-,-,-,Punjab Sub Total,10.56,-,-,-,
-,-,-,-,Total:-,10.56,-,-,-,
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-08
